pred_label,area,perimeter,convex_area,convexity,solidity,eccentricity,major_axis_length,minor_axis_length,circularity,bbox_area,extent,skeleton_length,mean_intensity,boundary_edge_strength,mean_cellprob,max_cellprob,image_name,run_name,postprocess,matched_gt_label,best_iou,best_dice,quality_good
43,11201.0,641.239682094289,16106.0,0.6954551098969328,0.6954551098969328,0.43279326744557156,136.91287851681625,123.42602882403551,0.3423149613420982,20976.0,0.5339912280701754,393.0,0.2975773215293884,0.010537402704358101,4.346719741821289,8.6875,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.014421622690678952,0.028433192605706994,0
44,3819.0,271.6223663640862,4228.0,0.9032639545884579,0.9032639545884579,0.8288975286391413,95.63797884307755,53.49993041551167,0.6504717883421545,5890.0,0.6483870967741936,98.0,0.327099084854126,0.012321523390710354,3.630484104156494,8.312500953674316,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.005036958079228336,0.010023428568944759,0
45,4866.0,335.6761902332486,6059.0,0.8031028222478956,0.8031028222478956,0.4524875547524067,87.84265246678291,78.33550522743987,0.5426763478798634,9270.0,0.5249190938511327,156.0,0.30032798647880554,0.023986320942640305,4.739922046661377,8.625,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.006375472991958954,0.012670167672120713,0
46,9475.0,696.7249634685276,19665.0,0.4818204932621409,0.4818204932621409,0.830770405903517,193.46323712136038,107.68458742571075,0.2452823733307381,28819.0,0.3287761546202158,346.0,0.3051777184009552,0.01458801981061697,4.283320903778076,7.9375,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.0119322197564402,0.02358304147942268,0
47,9887.0,678.7249634685276,17233.0,0.57372483026751,0.57372483026751,0.9510229241004412,257.44871417535524,79.58263956925859,0.2697036056530085,27378.0,0.36112937394988676,320.0,0.2859625518321991,0.015101525001227856,4.082962512969971,7.875,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.012781760208534556,0.025240897320075662,0
48,11108.0,542.7300141024109,14136.0,0.7857951329937748,0.7857951329937748,0.8412686035993431,168.5452569945026,91.11849291578862,0.47389055812636466,17010.0,0.6530276308054086,336.0,0.23355582356452942,0.010976514779031277,4.708998203277588,8.3125,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.014220008055920302,0.02804126904019086,0
49,5741.0,366.5462479183374,6263.0,0.9166533610091011,0.9166533610091011,0.9384112642990433,148.13888720055422,51.18499731856775,0.5369574276776531,12555.0,0.45726802070888095,150.0,0.36736807227134705,0.009622525423765182,4.128878116607666,7.59375,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.007435258087007658,0.014760766068732346,0
50,4196.0,307.0782104868019,4935.0,0.8502532928064843,0.8502532928064843,0.8005194782582179,98.96788944016026,59.312122881190696,0.559174478522046,7068.0,0.5936615732880589,134.0,0.45464855432510376,0.013547629117965698,4.129076957702637,8.1875,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.005464417223470349,0.010869439295644115,0
51,6609.0,442.4041122946064,9029.0,0.7319747480341123,0.7319747480341123,0.6431508472581949,118.45790224648093,90.70789528672823,0.42433348624572936,12573.0,0.5256502028155572,242.0,0.22165554761886597,0.01062482874840498,4.005396366119385,8.625,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.008280443835281587,0.016424882354723776,0
52,6193.0,458.51681066681454,9550.0,0.6484816753926702,0.6484816753926702,0.8641655778076263,138.85704542764768,69.87391580368964,0.37016931751456267,13984.0,0.4428632723112128,241.0,0.32788124680519104,0.013507113792002201,4.6424455642700195,8.646742820739746,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.007881933984436965,0.015640589872024973,0
