image_name,diameter,cellprob_threshold,flow_threshold,raw_image_dice_binary,raw_image_iou_binary,raw_n_pred_instances,raw_n_gt_instances,post_image_dice_binary,post_image_iou_binary,post_n_pred_instances,post_n_gt_instances,out_dir
jw-Kontrolle2_c1,40,0.0,0.3,0.6811566904087664,0.5164803775058663,35,19,0.6810030503472204,0.5163037340810315,35,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d40_cp0.0_ft0.3
jw-Kontrolle2_c1,40,0.0,0.5,0.6811566904087664,0.5164803775058663,35,19,0.6810030503472204,0.5163037340810315,35,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d40_cp0.0_ft0.5
jw-Kontrolle2_c1,40,2.0,0.3,0.6917532962791055,0.5287636455048057,34,19,0.691493875571761,0.5284605571669861,34,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d40_cp2.0_ft0.3
jw-Kontrolle2_c1,40,2.0,0.5,0.6917532962791055,0.5287636455048057,34,19,0.691493875571761,0.5284605571669861,34,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d40_cp2.0_ft0.5
jw-Kontrolle2_c1,55,-2.0,0.3,0.6613605906171796,0.4940543255947468,32,19,0.6612900746933883,0.49397562697679226,32,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d55_cp-2.0_ft0.3
jw-Kontrolle2_c1,55,-2.0,0.5,0.6564768010344344,0.48862334609471814,35,19,0.6563635150209273,0.4884978358050096,35,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d55_cp-2.0_ft0.5
jw-Kontrolle2_c1,55,0.0,0.3,0.703462180113344,0.5425697340435786,33,19,0.7032402804599377,0.5423057717349244,33,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d55_cp0.0_ft0.3
jw-Kontrolle2_c1,55,0.0,0.5,0.701291690285019,0.5399916863848564,34,19,0.7010144092817152,0.5396629603058826,34,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d55_cp0.0_ft0.5
jw-Kontrolle2_c1,55,2.0,0.3,0.7130536488005182,0.5540663355049149,31,19,0.7128549527492392,0.5538264349242072,31,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d55_cp2.0_ft0.3
jw-Kontrolle2_c1,55,2.0,0.5,0.7130536488005182,0.5540663355049149,31,19,0.7128549527492392,0.5538264349242072,31,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d55_cp2.0_ft0.5
jw-Kontrolle2_c1,70,-2.0,0.3,0.6584977784989239,0.49086596201241967,32,19,0.6584387040004428,0.4908003130113111,32,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d70_cp-2.0_ft0.3
jw-Kontrolle2_c1,70,-2.0,0.5,0.6555831439993234,0.4876338325223985,33,19,0.6555021695900154,0.4875442375315175,33,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d70_cp-2.0_ft0.5
jw-Kontrolle2_c1,70,0.0,0.3,0.701216287678477,0.5399022801302932,33,19,0.70106072417854,0.539717858431206,33,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d70_cp0.0_ft0.3
jw-Kontrolle2_c1,70,0.0,0.5,0.701216287678477,0.5399022801302932,33,19,0.70106072417854,0.539717858431206,33,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d70_cp0.0_ft0.5
jw-Kontrolle2_c1,70,2.0,0.3,0.7126737237670078,0.553607688217514,31,19,0.7123740252345578,0.553246081700337,31,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d70_cp2.0_ft0.3
jw-Kontrolle2_c1,70,2.0,0.5,0.7126737237670078,0.553607688217514,31,19,0.7123740252345578,0.553246081700337,31,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d70_cp2.0_ft0.5
jw-Kontrolle3_c1,40,-2.0,0.3,0.7219695884845688,0.5649079880880844,33,22,0.7217955012783954,0.5646948528191683,33,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d40_cp-2.0_ft0.3
jw-Kontrolle3_c1,40,-2.0,0.5,0.7577370926251428,0.6099651596507767,35,22,0.7575610719587214,0.6097370702582753,35,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d40_cp-2.0_ft0.5
jw-Kontrolle3_c1,40,0.0,0.3,0.7496654572544043,0.5995718998598745,33,22,0.7493858227906282,0.5992142392490802,33,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d40_cp0.0_ft0.3
jw-Kontrolle3_c1,40,0.0,0.5,0.7891980494020239,0.6517978014589952,35,22,0.7889103972211874,0.651405474385259,35,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d40_cp0.0_ft0.5
jw-Kontrolle3_c1,40,2.0,0.3,0.7803226644064807,0.6397779491628909,33,22,0.7802921406095038,0.6397369129025912,33,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d40_cp2.0_ft0.3
jw-Kontrolle3_c1,40,2.0,0.5,0.7803226644064807,0.6397779491628909,33,22,0.7802921406095038,0.6397369129025912,33,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d40_cp2.0_ft0.5
jw-Kontrolle3_c1,55,-2.0,0.3,0.7792655916871933,0.6383580133243125,31,22,0.7791988724150456,0.638268473716512,31,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d55_cp-2.0_ft0.3
jw-Kontrolle3_c1,55,-2.0,0.5,0.7642904557071489,0.6185033200051254,35,22,0.7641535378136337,0.6183240080339356,35,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d55_cp-2.0_ft0.5
jw-Kontrolle3_c1,55,0.0,0.3,0.7988293712881928,0.6650423779882925,33,22,0.798484436984368,0.6645643731657428,33,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d55_cp0.0_ft0.3
jw-Kontrolle3_c1,55,0.0,0.5,0.7952744558108186,0.6601291552642088,34,22,0.794921342637631,0.6596427028070724,34,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d55_cp0.0_ft0.5
jw-Kontrolle3_c1,55,2.0,0.3,0.7820899587157951,0.6421574108142941,31,22,0.7819592789354559,0.6419812288804586,31,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d55_cp2.0_ft0.3
jw-Kontrolle3_c1,55,2.0,0.5,0.7784281956346297,0.6372349073978815,32,22,0.7782446978840801,0.6369890079758708,32,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d55_cp2.0_ft0.5
jw-Kontrolle3_c1,70,-2.0,0.3,0.7600997359744974,0.6130329656570374,28,22,0.7600184179253823,0.6129271828810494,28,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d70_cp-2.0_ft0.3
jw-Kontrolle3_c1,70,-2.0,0.5,0.7604940068173022,0.613546050604056,32,22,0.7603987207792536,0.6134220200686344,32,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d70_cp-2.0_ft0.5
jw-Kontrolle3_c1,70,0.0,0.3,0.7891522289273896,0.6517352947087076,31,22,0.7888652175691557,0.6513438710643255,31,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d70_cp0.0_ft0.3
jw-Kontrolle3_c1,70,0.0,0.5,0.7928397931250998,0.6567809215461183,32,22,0.7925523012552301,0.6563864439670108,32,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d70_cp0.0_ft0.5
jw-Kontrolle3_c1,70,2.0,0.3,0.7782925573042215,0.6370531357219757,30,22,0.7780769065362569,0.6367642208403388,30,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d70_cp2.0_ft0.3
jw-Kontrolle3_c1,70,2.0,0.5,0.7782925573042215,0.6370531357219757,30,22,0.7780769065362569,0.6367642208403388,30,22,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle3_c1/d70_cp2.0_ft0.5
